selected,word,phonology,contrast,contrastGroup,source,syllableCount,syllableTemplate,syllable1,syllable2,phones,phoneLength,orthLength,ipaTarget,ttsText,phonologicalNeighborhoodSize,nearestRealWordDistance,nearestRealWords,englishZipfFrequency,selectionScore
0,gekkik,easy,control,,generated,2,CVC-CVC,gek,kik,G EH K K IH K,6,6,/gɛkkɪk/,gek-kik,0,3,click|crick|cwik|edick|ehrich|elek|elich|elick|emick|emmick,0.0,1.6094
0,gekmak,easy,control,,generated,2,CVC-CVC,gek,mak,G EH K M AE K,6,6,/gɛkmæk/,gek-mak,0,3,clack|crack|emick|emmick|gecko|gekko|gemmer|geschke|kayak|krack,0.0,1.6094
0,gekmam,easy,control,,generated,2,CVC-CVC,gek,mam,G EH K M AE M,6,6,/gɛkmæm/,gek-mam,0,3,clam|cram|gecko|gekko|gemmer|glam|graeme|graham|gram|gramm,0.0,1.6094
0,gekman,easy,control,,generated,2,CVC-CVC,gek,man,G EH K M AE N,6,6,/gɛkmæn/,gek-man,0,3,clan|ehman|ehmann|ehmen|ekern|gecko|gekko|gemmer|glahn|grahn,0.0,1.6094
0,geknak,easy,control,,generated,2,CVC-CVC,gek,nak,G EH K N AE K,6,6,/gɛknæk/,gek-nak,0,3,anac|clack|crack|gecko|gekko|geschke|ghent|kayak|krack|kracke,0.0,1.6094
0,geknam,easy,control,,generated,2,CVC-CVC,gek,nam,G EH K N AE M,6,6,/gɛknæm/,gek-nam,0,3,clam|cram|gecko|gekko|ghent|glam|graeme|graham|gram|gramm,0.0,1.6094
0,geknan,easy,control,,generated,2,CVC-CVC,gek,nan,G EH K N AE N,6,6,/gɛknæn/,gek-nan,0,3,clan|ekern|ennen|gecko|gekko|ghent|glahn|grahn|gran|klahn,0.0,1.6094
0,gekpak,easy,control,,generated,2,CVC-CVC,gek,pak,G EH K P AE K,6,6,/gɛkpæk/,gek-pak,0,3,aipac|clack|crack|epic|epoch|gecko|gekko|geschke|kayak|krack,0.0,1.6094
0,gekpam,easy,control,,generated,2,CVC-CVC,gek,pam,G EH K P AE M,6,6,/gɛkpæm/,gek-pam,0,3,clam|cram|gecko|gekko|glam|graeme|graham|gram|gramm|klamm,0.0,1.6094
0,gekpan,easy,control,,generated,2,CVC-CVC,gek,pan,G EH K P AE N,6,6,/gɛkpæn/,gek-pan,0,3,clan|ekern|gecko|gekko|glahn|grahn|gran|klahn|klan|klann,0.0,1.6094
0,geksak,easy,control,,generated,2,CVC-CVC,gek,sak,G EH K S AE K,6,6,/gɛksæk/,gek-sak,0,3,becks|beske|checks|cheques|clack|crack|czechs|decks|desk|dex,0.0,1.6094
0,gektak,easy,control,,generated,2,CVC-CVC,gek,tak,G EH K T AE K,6,6,/gɛktæk/,gek-tak,0,3,attack|becht|checked|clack|crack|decked|ector|fecht|gecko|gehrt,0.0,1.6094
0,gemkak,easy,control,,generated,2,CVC-CVC,gem,kak,G EH M K AE K,6,6,/gɛmkæk/,gem-kak,0,3,ehmke|emco|emick|emmick|gecko|gekko|gemmer|geschke|smack|zemke,0.0,1.6094
0,gemkam,easy,control,,generated,2,CVC-CVC,gem,kam,G EH M K AE M,6,6,/gɛmkæm/,gem-kam,0,3,ehmke|emco|gecko|gekko|gemmer|geschke|glam|graeme|graham|gram,0.0,1.6094
0,gemkan,easy,control,,generated,2,CVC-CVC,gem,kan,G EH M K AE N,6,6,/gɛmkæn/,gem-kan,0,3,ehman|ehmann|ehmen|ehmke|ekern|emco|gecko|gekko|gemmer|geschke,0.0,1.6094
0,gemmak,easy,control,,generated,2,CVC-CVC,gem,mak,G EH M M AE K,6,6,/gɛmmæk/,gem-mak,0,3,emick|emmick|gemmer|geschke|smack|zemke,0.0,1.6094
0,gemmam,easy,control,,generated,2,CVC-CVC,gem,mam,G EH M M AE M,6,6,/gɛmmæm/,gem-mam,0,3,gemmer|glam|graeme|graham|gram|gramm|imam,0.0,1.6094
0,gemman,easy,control,,generated,2,CVC-CVC,gem,man,G EH M M AE N,6,6,/gɛmmæn/,gem-man,0,3,ehman|ehmann|ehmen|gemmer|glahn|grahn|gran|moran,0.0,1.6094
0,gemnak,easy,control,,generated,2,CVC-CVC,gem,nak,G EH M N AE K,6,6,/gɛmnæk/,gem-nak,0,3,anac|emick|emmick|gemmer|geschke|ghent|schnack|smack|snack|zemke,0.0,1.6094
0,gemnam,easy,control,,generated,2,CVC-CVC,gem,nam,G EH M N AE M,6,6,/gɛmnæm/,gem-nam,0,3,gemmer|ghent|glam|graeme|graham|gram|gramm|imam,0.0,1.6094
0,gemnan,easy,control,,generated,2,CVC-CVC,gem,nan,G EH M N AE N,6,6,/gɛmnæn/,gem-nan,0,3,ehman|ehmann|ehmen|ennen|gemmer|ghent|glahn|grahn|gran|moran,0.0,1.6094
0,gempam,easy,control,,generated,2,CVC-CVC,gem,pam,G EH M P AE M,6,6,/gɛmpæm/,gem-pam,0,3,cemp|empey|empie|empt|gamp|gemmer|glam|graeme|graham|gram,0.0,1.6094
0,gemsak,easy,control,,generated,2,CVC-CVC,gem,sak,G EH M S AE K,6,6,/gɛmsæk/,gem-sak,0,3,beske|desk|emcee|emick|emmick|essick|gasque|gemmer|geschke|geske,0.0,1.6094
0,gemtak,easy,control,,generated,2,CVC-CVC,gem,tak,G EH M T AE K,6,6,/gɛmtæk/,gem-tak,0,3,attack|emick|emmick|empty|gehrt|gemmer|geschke|geter|gets|getter,0.0,1.6094
0,genkak,easy,control,,generated,2,CVC-CVC,gen,kak,G EH N K AE K,6,6,/gɛnkæk/,gen-kak,0,3,anac|gecko|gekko|geschke|ghent|nyack|schnack|snack,0.0,1.6094
0,genkam,easy,control,,generated,2,CVC-CVC,gen,kam,G EH N K AE M,6,6,/gɛnkæm/,gen-kam,0,3,gecko|gekko|geschke|ghent|glam|graeme|graham|gram|gramm|scam,0.0,1.6094
0,genkan,easy,control,,generated,2,CVC-CVC,gen,kan,G EH N K AE N,6,6,/gɛnkæn/,gen-kan,0,3,ekern|ennen|gecko|gekko|geschke|ghent|glahn|grahn|gran|scan,0.0,1.6094
0,genmak,easy,control,,generated,2,CVC-CVC,gen,mak,G EH N M AE K,6,6,/gɛnmæk/,gen-mak,0,3,anac|emick|emmick|gemmer|geschke|ghent|nyack|schnack|smack|snack,0.0,1.6094
0,genmam,easy,control,,generated,2,CVC-CVC,gen,mam,G EH N M AE M,6,6,/gɛnmæm/,gen-mam,0,3,gemmer|ghent|glam|graeme|graham|gram|gramm|imam,0.0,1.6094
0,genman,easy,control,,generated,2,CVC-CVC,gen,man,G EH N M AE N,6,6,/gɛnmæn/,gen-man,0,3,ehman|ehmann|ehmen|ennen|gemmer|ghent|glahn|grahn|gran,0.0,1.6094
0,gennak,easy,control,,generated,2,CVC-CVC,gen,nak,G EH N N AE K,6,6,/gɛnnæk/,gen-nak,0,3,anac|geschke|ghent|nyack|schnack|snack,0.0,1.6094
0,gennam,easy,control,,generated,2,CVC-CVC,gen,nam,G EH N N AE M,6,6,/gɛnnæm/,gen-nam,0,3,ghent|glam|graeme|graham|gram|gramm,0.0,1.6094
0,gennan,easy,control,,generated,2,CVC-CVC,gen,nan,G EH N N AE N,6,6,/gɛnnæn/,gen-nan,0,3,ennen|ghent|glahn|grahn|gran,0.0,1.6094
0,genpak,easy,control,,generated,2,CVC-CVC,gen,pak,G EH N P AE K,6,6,/gɛnpæk/,gen-pak,0,3,aipac|anac|epic|epoch|geschke|ghent|nyack|schnack|snack|spack,0.0,1.6094
0,genpam,easy,control,,generated,2,CVC-CVC,gen,pam,G EH N P AE M,6,6,/gɛnpæm/,gen-pam,0,3,ghent|glam|graeme|graham|gram|gramm|spam,0.0,1.6094
0,gensak,easy,control,,generated,2,CVC-CVC,gen,sak,G EH N S AE K,6,6,/gɛnsæk/,gen-sak,0,3,anac|bence|beske|cents|dense|desk|ensor|essick|fence|gasque,0.0,1.6094
0,gepkak,easy,control,,generated,2,CVC-CVC,gep,kak,G EH P K AE K,6,6,/gɛpkæk/,gep-kak,0,3,aipac|epic|epoch|gecko|gekko|geschke|plack|placke|plaque|spack,0.0,1.6094
0,gepkam,easy,control,,generated,2,CVC-CVC,gep,kam,G EH P K AE M,6,6,/gɛpkæm/,gep-kam,0,3,gecko|gekko|geschke|glam|graeme|graham|gram|gramm|plam|scam,0.0,1.6094
0,gepkan,easy,control,,generated,2,CVC-CVC,gep,kan,G EH P K AE N,6,6,/gɛpkæn/,gep-kan,0,3,ekern|gecko|gekko|geschke|glahn|grahn|gran|plan|pran|scan,0.0,1.6094
0,gepmak,easy,control,,generated,2,CVC-CVC,gep,mak,G EH P M AE K,6,6,/gɛpmæk/,gep-mak,0,3,aipac|emick|emmick|epic|epoch|gemmer|geschke|plack|placke|plaque,0.0,1.6094
0,gepmam,easy,control,,generated,2,CVC-CVC,gep,mam,G EH P M AE M,6,6,/gɛpmæm/,gep-mam,0,3,gemmer|glam|graeme|graham|gram|gramm|imam|plam|spam,0.0,1.6094
0,gepman,easy,control,,generated,2,CVC-CVC,gep,man,G EH P M AE N,6,6,/gɛpmæn/,gep-man,0,3,ehman|ehmann|ehmen|gemmer|glahn|grahn|gran|plan|pran|span,0.0,1.6094
0,gepnak,easy,control,,generated,2,CVC-CVC,gep,nak,G EH P N AE K,6,6,/gɛpnæk/,gep-nak,0,3,aipac|anac|epic|epoch|eppner|geschke|ghent|plack|placke|plaque,0.0,1.6094
0,gepnam,easy,control,,generated,2,CVC-CVC,gep,nam,G EH P N AE M,6,6,/gɛpnæm/,gep-nam,0,3,eppner|ghent|glam|graeme|graham|gram|gramm|plam|spam,0.0,1.6094
0,geppak,easy,control,,generated,2,CVC-CVC,gep,pak,G EH P P AE K,6,6,/gɛppæk/,gep-pak,0,3,aipac|epic|epoch|geschke|plack|placke|plaque|spack|spak,0.0,1.6094
0,geskak,easy,control,,generated,2,CVC-CVC,ges,kak,G EH S K AE K,6,6,/gɛskæk/,ges-kak,0,3,beske|cyacq|desk|esco|esker|eskey|essick|gasque|gecko|gekko,0.0,1.6094
0,getkak,easy,control,,generated,2,CVC-CVC,get,kak,G EH T K AE K,6,6,/gɛtkæk/,get-kak,0,3,attack|gecko|gekko|geschke|geter|gets|getter|getts|getty|getz,0.0,1.6094
0,getkam,easy,control,,generated,2,CVC-CVC,get,kam,G EH T K AE M,6,6,/gɛtkæm/,get-kam,0,3,gecko|gekko|geschke|geter|gets|getter|getts|getty|getz|ghetto,0.0,1.6094
0,getmak,easy,control,,generated,2,CVC-CVC,get,mak,G EH T M AE K,6,6,/gɛtmæk/,get-mak,0,3,attack|emick|emmick|gemmer|geschke|geter|gets|getter|getts|getty,0.0,1.6094
0,getnak,easy,control,,generated,2,CVC-CVC,get,nak,G EH T N AE K,6,6,/gɛtnæk/,get-nak,0,3,aetna|anac|attack|etna|geschke|geter|gets|getter|getts|getty,0.0,1.6094
0,gikkak,easy,control,,generated,2,CVC-CVC,gik,kak,G IH K K AE K,6,6,/gɪkkæk/,gik-kak,0,3,clack|crack|ishaq|kayak|krack|kracke|kwak|quack,0.0,1.6094
0,gikkam,easy,control,,generated,2,CVC-CVC,gik,kam,G IH K K AE M,6,6,/gɪkkæm/,gik-kam,0,3,clam|cram|glam|graeme|graham|gram|gramm|klamm|kram|kramm,0.0,1.6094
0,gikkan,easy,control,,generated,2,CVC-CVC,gik,kan,G IH K K AE N,6,6,/gɪkkæn/,gik-kan,0,3,clan|glahn|grahn|gran|klahn|klan|klann|krahn|scan,0.0,1.6094
0,gikkek,easy,control,,generated,2,CVC-CVC,gik,kek,G IH K K EH K,6,6,/gɪkkɛk/,gik-kek,0,3,creque|grech|kleck|krech|quek,0.0,1.6094
0,gikkem,easy,control,,generated,2,CVC-CVC,gik,kem,G IH K K EH M,6,6,/gɪkkɛm/,gik-kem,0,3,clem|klem|klemm|klemme,0.0,1.6094
0,gikmak,easy,control,,generated,2,CVC-CVC,gik,mak,G IH K M AE K,6,6,/gɪkmæk/,gik-mak,0,3,clack|crack|gimme|ishaq|kayak|krack|kracke|kwak|quack|smack,0.0,1.6094
0,gikmam,easy,control,,generated,2,CVC-CVC,gik,mam,G IH K M AE M,6,6,/gɪkmæm/,gik-mam,0,3,clam|cram|gimme|glam|graeme|graham|gram|gramm|imam|klamm,0.0,1.6094
0,gikman,easy,control,,generated,2,CVC-CVC,gik,man,G IH K M AE N,6,6,/gɪkmæn/,gik-man,0,3,clan|gimme|glahn|grahn|gran|klahn|klan|klann|krahn|scan,0.0,1.6094
0,gikmek,easy,control,,generated,2,CVC-CVC,gik,mek,G IH K M EH K,6,6,/gɪkmɛk/,gik-mek,0,3,creque|gimme|grech|khmer|kleck|krech|quek|schmeck,0.0,1.6094
0,giknam,easy,control,,generated,2,CVC-CVC,gik,nam,G IH K N AE M,6,6,/gɪknæm/,gik-nam,0,3,clam|cram|gignoux|glam|graeme|graham|gram|gramm|guinea|guiney,0.0,1.6094
0,giknan,easy,control,,generated,2,CVC-CVC,gik,nan,G IH K N AE N,6,6,/gɪknæn/,gik-nan,0,3,clan|gignoux|glahn|grahn|gran|guinea|guiney|ihnen|ikner|inaez,0.0,1.6094
0,giknek,easy,control,,generated,2,CVC-CVC,gik,nek,G IH K N EH K,6,6,/gɪknɛk/,gik-nek,0,3,creque|gignoux|grech|guinea|guiney|ikner|ines|inez|kleck|krech,0.0,1.6094
0,gikpak,easy,control,,generated,2,CVC-CVC,gik,pak,G IH K P AE K,6,6,/gɪkpæk/,gik-pak,0,3,aipac|clack|crack|gipper|ipock|ishaq|kayak|krack|kracke|kwak,0.0,1.6094
0,gikpam,easy,control,,generated,2,CVC-CVC,gik,pam,G IH K P AE M,6,6,/gɪkpæm/,gik-pam,0,3,clam|cram|gipper|glam|graeme|graham|gram|gramm|klamm|kram,0.0,1.6094
0,giksak,easy,control,,generated,2,CVC-CVC,gik,sak,G IH K S AE K,6,6,/gɪksæk/,gik-sak,0,3,bisque|bix|chicks|clack|crack|dickes|dicks|disc|disk|disque,0.0,1.6094
0,gimkak,easy,control,,generated,2,CVC-CVC,gim,kak,G IH M K AE K,6,6,/gɪmkæk/,gim-kak,0,3,gimme|ishaq|smack,0.0,1.6094
0,gimkam,easy,control,,generated,2,CVC-CVC,gim,kam,G IH M K AE M,6,6,/gɪmkæm/,gim-kam,0,3,gimme|glam|graeme|graham|gram|gramm|imam|scam,0.0,1.6094
0,gimkan,easy,control,,generated,2,CVC-CVC,gim,kan,G IH M K AE N,6,6,/gɪmkæn/,gim-kan,0,3,gimme|glahn|grahn|gran|moran|scan,0.0,1.6094
0,gimkek,easy,control,,generated,2,CVC-CVC,gim,kek,G IH M K EH K,6,6,/gɪmkɛk/,gim-kek,0,3,gimme|grech|schmeck,0.0,1.6094
0,gimmak,easy,control,,generated,2,CVC-CVC,gim,mak,G IH M M AE K,6,6,/gɪmmæk/,gim-mak,0,3,gimme|ishaq|smack,0.0,1.6094
0,gimmam,easy,control,,generated,2,CVC-CVC,gim,mam,G IH M M AE M,6,6,/gɪmmæm/,gim-mam,0,3,gimme|glam|graeme|graham|gram|gramm|imam,0.0,1.6094
0,gimman,easy,control,,generated,2,CVC-CVC,gim,man,G IH M M AE N,6,6,/gɪmmæn/,gim-man,0,3,gimme|glahn|grahn|gran|moran,0.0,1.6094
0,gimmek,easy,control,,generated,2,CVC-CVC,gim,mek,G IH M M EH K,6,6,/gɪmmɛk/,gim-mek,0,3,gimme|grech|schmeck,0.0,1.6094
0,gimnak,easy,control,,generated,2,CVC-CVC,gim,nak,G IH M N AE K,6,6,/gɪmnæk/,gim-nak,0,3,anac|gignoux|gimme|guinea|guiney|inaez|ishaq|schnack|smack|snack,0.0,1.6094
0,gimnam,easy,control,,generated,2,CVC-CVC,gim,nam,G IH M N AE M,6,6,/gɪmnæm/,gim-nam,0,3,gignoux|gimme|glam|graeme|graham|gram|gramm|guinea|guiney|imam,0.0,1.6094
0,gimpak,easy,control,,generated,2,CVC-CVC,gim,pak,G IH M P AE K,6,6,/gɪmpæk/,gim-pak,0,3,aipac|chimp|gamp|gimme|gipper|gump|gumpp|ipock|ishaq|limp,0.0,1.6094
0,ginkak,easy,control,,generated,2,CVC-CVC,gin,kak,G IH N K AE K,6,6,/gɪnkæk/,gin-kak,0,3,anac|gignoux|guinea|guiney|inaez|inco|incur|ishaq|nyack|schnack,0.0,1.6094
0,ginkam,easy,control,,generated,2,CVC-CVC,gin,kam,G IH N K AE M,6,6,/gɪnkæm/,gin-kam,0,3,gignoux|glam|graeme|graham|gram|gramm|guinea|guiney|inaez|inco,0.0,1.6094
0,ginkan,easy,control,,generated,2,CVC-CVC,gin,kan,G IH N K AE N,6,6,/gɪnkæn/,gin-kan,0,3,gignoux|glahn|grahn|gran|guinea|guiney|ihnen|inaez|inane|inco,0.0,1.6094
0,ginkek,easy,control,,generated,2,CVC-CVC,gin,kek,G IH N K EH K,6,6,/gɪnkɛk/,gin-kek,0,3,gignoux|grech|guinea|guiney|inco|incur|ines|inez|schneck|wnek,0.0,1.6094
0,ginmam,easy,control,,generated,2,CVC-CVC,gin,mam,G IH N M AE M,6,6,/gɪnmæm/,gin-mam,0,3,gignoux|gimme|glam|graeme|graham|gram|gramm|guinea|guiney|imam,0.0,1.6094
0,ginnak,easy,control,,generated,2,CVC-CVC,gin,nak,G IH N N AE K,6,6,/gɪnnæk/,gin-nak,0,3,anac|gignoux|guinea|guiney|inaez|ishaq|nyack|schnack|snack,0.0,1.6094
0,ginnam,easy,control,,generated,2,CVC-CVC,gin,nam,G IH N N AE M,6,6,/gɪnnæm/,gin-nam,0,3,gignoux|glam|graeme|graham|gram|gramm|guinea|guiney|inaez,0.0,1.6094
0,ginpak,easy,control,,generated,2,CVC-CVC,gin,pak,G IH N P AE K,6,6,/gɪnpæk/,gin-pak,0,3,aipac|anac|gignoux|gipper|guinea|guiney|inaez|ipock|ishaq|lipke,0.0,1.6094
0,gipkak,easy,control,,generated,2,CVC-CVC,gip,kak,G IH P K AE K,6,6,/gɪpkæk/,gip-kak,0,3,aipac|gipper|ipco|ipock|ishaq|lipke|plack|placke|plaque|ripke,0.0,1.6094
0,gipkam,easy,control,,generated,2,CVC-CVC,gip,kam,G IH P K AE M,6,6,/gɪpkæm/,gip-kam,0,3,gipper|glam|graeme|graham|gram|gramm|ipco|lipke|plam|ripke,0.0,1.6094
0,gipkan,easy,control,,generated,2,CVC-CVC,gip,kan,G IH P K AE N,6,6,/gɪpkæn/,gip-kan,0,3,gipper|glahn|grahn|gran|ipco|lipke|plan|pran|ripke|scan,0.0,1.6094
0,gipkek,easy,control,,generated,2,CVC-CVC,gip,kek,G IH P K EH K,6,6,/gɪpkɛk/,gip-kek,0,3,apec|gipper|grech|ipco|ipock|lipke|opec|ripke|spec|speck,0.0,1.6094
0,gipmak,easy,control,,generated,2,CVC-CVC,gip,mak,G IH P M AE K,6,6,/gɪpmæk/,gip-mak,0,3,aipac|gimme|gipper|ipock|ishaq|lipke|plack|placke|plaque|ripke,0.0,1.6094
0,gipmam,easy,control,,generated,2,CVC-CVC,gip,mam,G IH P M AE M,6,6,/gɪpmæm/,gip-mam,0,3,gimme|gipper|glam|graeme|graham|gram|gramm|imam|plam|spam,0.0,1.6094
0,gipnak,easy,control,,generated,2,CVC-CVC,gip,nak,G IH P N AE K,6,6,/gɪpnæk/,gip-nak,0,3,aipac|anac|gignoux|gipper|guinea|guiney|inaez|ipock|ishaq|lipke,0.0,1.6094
0,gippak,easy,control,,generated,2,CVC-CVC,gip,pak,G IH P P AE K,6,6,/gɪppæk/,gip-pak,0,3,aipac|gipper|ipock|ishaq|lipke|plack|placke|plaque|ripke|spack,0.0,1.6094
0,giskak,easy,control,,generated,2,CVC-CVC,gis,kak,G IH S K AE K,6,6,/gɪskæk/,gis-kak,0,3,bisque|cyacq|disc|disk|disque|escoe|esquer|fisc|fisk|fiske,0.0,1.6094
0,gitkak,easy,control,,generated,2,CVC-CVC,git,kak,G IH T K AE K,6,6,/gɪtkæk/,git-kak,0,3,attack|gets|gitter|ishaq|stac|stack|teac|trac|track|trak,0.0,1.6094
0,gitmak,easy,control,,generated,2,CVC-CVC,git,mak,G IH T M AE K,6,6,/gɪtmæk/,git-mak,0,3,attack|gets|gimme|gitter|ishaq|smack|stac|stack|teac|trac,0.0,1.6094
0,gokkak,easy,control,,generated,2,CVC-CVC,gok,kak,G AA K K AE K,6,6,/gɑkkæk/,gok-kak,0,3,clack|crack|gawker|kayak|krack|kracke|kwak|quack,0.0,1.6094
0,gokkam,easy,control,,generated,2,CVC-CVC,gok,kam,G AA K K AE M,6,6,/gɑkkæm/,gok-kam,0,3,clam|cram|gawker|glam|graeme|graham|gram|gramm|hakim|klamm,0.0,1.6094
0,gokkan,easy,control,,generated,2,CVC-CVC,gok,kan,G AA K K AE N,6,6,/gɑkkæn/,gok-kan,0,3,aachen|clan|garn|gawker|glahn|grahn|gran|klahn|klan|klann,0.0,1.6094
0,gokkek,easy,control,,generated,2,CVC-CVC,gok,kek,G AA K K EH K,6,6,/gɑkkɛk/,gok-kek,0,3,creque|gawker|grech|kleck|krech|quek,0.0,1.6094
0,gokmak,easy,control,,generated,2,CVC-CVC,gok,mak,G AA K M AE K,6,6,/gɑkmæk/,gok-mak,0,3,clack|crack|domke|gama|gawker|kayak|krack|kracke|kwak|quack,0.0,1.6094
0,gokmam,easy,control,,generated,2,CVC-CVC,gok,mam,G AA K M AE M,6,6,/gɑkmæm/,gok-mam,0,3,clam|cram|gama|gawker|glam|graeme|graham|gram|gramm|hakim,0.0,1.6094
0,goknak,easy,control,,generated,2,CVC-CVC,gok,nak,G AA K N AE K,6,6,/gɑknæk/,gok-nak,0,3,anac|clack|crack|gano|garn|gawker|gonce|gond|goner|gonna,0.0,1.6094
0,gokpak,easy,control,,generated,2,CVC-CVC,gok,pak,G AA K P AE K,6,6,/gɑkpæk/,gok-pak,0,3,aipac|clack|crack|garp|gawker|kayak|krack|kracke|kwak|okpo,0.0,1.6094
0,gomkak,easy,control,,generated,2,CVC-CVC,gom,kak,G AA M K AE K,6,6,/gɑmkæk/,gom-kak,0,3,domke|gama|gawker|smack,0.0,1.6094
0,gomkam,easy,control,,generated,2,CVC-CVC,gom,kam,G AA M K AE M,6,6,/gɑmkæm/,gom-kam,0,3,domke|gama|gawker|glam|graeme|graham|gram|gramm|hakim|imam,0.0,1.6094
0,gommak,easy,control,,generated,2,CVC-CVC,gom,mak,G AA M M AE K,6,6,/gɑmmæk/,gom-mak,0,3,domke|gama|smack,0.0,1.6094
0,gomnak,easy,control,,generated,2,CVC-CVC,gom,nak,G AA M N AE K,6,6,/gɑmnæk/,gom-nak,0,3,anac|domke|gama|gano|garn|gonce|gond|goner|gonna|mohnke,0.0,1.6094
0,gonkak,easy,control,,generated,2,CVC-CVC,gon,kak,G AA N K AE K,6,6,/gɑnkæk/,gon-kak,0,3,anac|gano|gawker|gonce|gond|goner|gonna|mohnke|nyack|schnack,0.0,1.6094
0,gonkam,easy,control,,generated,2,CVC-CVC,gon,kam,G AA N K AE M,6,6,/gɑnkæm/,gon-kam,0,3,gano|gawker|glam|gonce|gond|goner|gonna|graeme|graham|gram,0.0,1.6094
0,gonmak,easy,control,,generated,2,CVC-CVC,gon,mak,G AA N M AE K,6,6,/gɑnmæk/,gon-mak,0,3,anac|domke|gama|gano|gonce|gond|goner|gonna|mohnke|nyack,0.0,1.6094
0,gonnak,easy,control,,generated,2,CVC-CVC,gon,nak,G AA N N AE K,6,6,/gɑnnæk/,gon-nak,0,3,anac|gano|garn|gonce|gond|goner|gonna|mohnke|nyack|schnack,0.0,1.6094
0,gopkak,easy,control,,generated,2,CVC-CVC,gop,kak,G AA P K AE K,6,6,/gɑpkæk/,gop-kak,0,3,aipac|gawker|opic|plack|placke|plaque|spack|spak,0.0,1.6094
0,gopmak,easy,control,,generated,2,CVC-CVC,gop,mak,G AA P M AE K,6,6,/gɑpmæk/,gop-mak,0,3,aipac|domke|gama|opic|plack|placke|plaque|smack|spack|spak,0.0,1.6094
0,gukkak,easy,control,,generated,2,CVC-CVC,guk,kak,G AH K K AE K,6,6,/gʌkkæk/,guk-kak,0,3,aback|adak|attack|clack|crack|kayak|krack|kracke|kwak|quack,0.0,1.6094
0,gukmak,easy,control,,generated,2,CVC-CVC,guk,mak,G AH K M AE K,6,6,/gʌkmæk/,guk-mak,0,3,aback|adak|ahmeek|amass|amok|amuck|attack|clack|crack|gumbs,0.0,1.6094
0,gumkak,easy,control,,generated,2,CVC-CVC,gum,kak,G AH M K AE K,6,6,/gʌmkæk/,gum-kak,0,3,aback|adak|ahmeek|amass|amok|amuck|attack|gumbs|gummed|gummi,0.0,1.6094
0,gunkak,easy,control,,generated,2,CVC-CVC,gun,kak,G AH N K AE K,6,6,/gʌnkæk/,gun-kak,0,3,aback|adak|anac|attack|gunnar|gunned|gunner|gunnoe|gunny|guns,0.0,1.6094
0,hakkek,easy,control,,generated,2,CVC-CVC,hak,kek,HH AE K K EH K,6,6,/hækkɛk/,hak-kek,0,3,creque|hacked|hacker|hacks|hajek|hakki|hakko|hank|hanke|haschke,0.0,1.6094
0,hakkem,easy,control,,generated,2,CVC-CVC,hak,kem,HH AE K K EH M,6,6,/hækkɛm/,hak-kem,0,3,clem|hacked|hacker|hacks|hakki|hakko|hank|hanke|haschke|klem,0.0,1.6094
0,hakkik,easy,control,,generated,2,CVC-CVC,hak,kik,HH AE K K IH K,6,6,/hækkɪk/,hak-kik,0,3,achill|alec|allick|amick|annick|aric|arrick|asic|attic|click,0.0,1.6094
0,hakmek,easy,control,,generated,2,CVC-CVC,hak,mek,HH AE K M EH K,6,6,/hækmɛk/,hak-mek,0,3,acme|amev|amick|creque|hacked|hacker|hacks|hajek|hakki|hakko,0.0,1.6094
0,hakmem,easy,control,,generated,2,CVC-CVC,hak,mem,HH AE K M EH M,6,6,/hækmɛm/,hak-mem,0,3,acme|amev|clem|hacked|hacker|hacks|hakki|hakko|hamed|hamer,0.0,1.6094
0,haknek,easy,control,,generated,2,CVC-CVC,hak,nek,HH AE K N EH K,6,6,/hæknɛk/,hak-nek,0,3,acne|anac|annick|creque|hacked|hacker|hacks|hajek|hakki|hakko,0.0,1.6094
0,haknem,easy,control,,generated,2,CVC-CVC,hak,nem,HH AE K N EH M,6,6,/hæknɛm/,hak-nem,0,3,acne|annum|clem|hacked|hacker|hacks|hakki|hakko|hana|hance,0.0,1.6094
0,haknen,easy,control,,generated,2,CVC-CVC,hak,nen,HH AE K N EH N,6,6,/hæknɛn/,hak-nen,0,3,achorn|acne|annan|annen|anon|cayenne|cayenne|hacked|hacker|hacks,0.0,1.6094
0,hakpek,easy,control,,generated,2,CVC-CVC,hak,pek,HH AE K P EH K,6,6,/hækpɛk/,hak-pek,0,3,apec|creque|hacked|hacker|hacks|hajek|hakki|hakko|hamp|hampe,0.0,1.6094
0,hamkek,easy,control,,generated,2,CVC-CVC,ham,kek,HH AE M K EH K,6,6,/hæmkɛk/,ham-kek,0,3,amca|amev|amick|hacked|hacker|hacks|hajek|hakki|hakko|hamed,0.0,1.6094
0,hamkem,easy,control,,generated,2,CVC-CVC,ham,kem,HH AE M K EH M,6,6,/hæmkɛm/,ham-kem,0,3,amca|amev|hacked|hacker|hacks|hakki|hakko|hamed|hamer|hammar,0.0,1.6094
0,hamken,easy,control,,generated,2,CVC-CVC,ham,ken,HH AE M K EH N,6,6,/hæmkɛn/,ham-ken,0,3,achorn|amann|amca|amen|amen|amev|amman|ammann|ammon|ehmen,0.0,1.6094
0,hammek,easy,control,,generated,2,CVC-CVC,ham,mek,HH AE M M EH K,6,6,/hæmmɛk/,ham-mek,0,3,amev|amick|hajek|hamed|hamer|hammar|hammer|hammes|hamor|hamp,0.0,1.6094
